ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-05-01 06:38:00+00:00,33,1,42003054,41010.0,41011.0,41010.0,41011.0,3,MYMM5
2025-05-01 06:39:00+00:00,33,1,42003054,41007.0,41009.0,41007.0,41009.0,10,MYMM5
2025-05-01 06:40:00+00:00,33,1,42003054,41006.0,41014.0,41006.0,41009.0,15,MYMM5
2025-05-01 06:41:00+00:00,33,1,42003054,41013.0,41013.0,41007.0,41011.0,4,MYMM5
2025-05-01 06:42:00+00:00,33,1,42003054,41007.0,41007.0,41001.0,41007.0,13,MYMM5
2025-05-01 06:43:00+00:00,33,1,42003054,41008.0,41011.0,40995.0,40995.0,30,MYMM5
2025-05-01 06:44:00+00:00,33,1,42003054,40995.0,40995.0,40990.0,40994.0,15,MYMM5
2025-05-01 06:45:00+00:00,33,1,42003054,40991.0,40995.0,40991.0,40993.0,14,MYMM5
2025-05-01 06:46:00+00:00,33,1,42003054,40995.0,40998.0,40993.0,40993.0,19,MYMM5
2025-05-01 06:47:00+00:00,33,1,42003054,40993.0,40994.0,40990.0,40994.0,6,MYMM5
2025-05-01 06:48:00+00:00,33,1,42003054,40992.0,40992.0,40984.0,40986.0,17,MYMM5
2025-05-01 06:49:00+00:00,33,1,42003054,40988.0,40988.0,40985.0,40985.0,7,MYMM5
2025-05-01 06:50:00+00:00,33,1,42003054,40987.0,40991.0,40986.0,40989.0,15,MYMM5
2025-05-01 06:51:00+00:00,33,1,42003054,40988.0,40988.0,40980.0,40980.0,8,MYMM5
2025-05-01 06:52:00+00:00,33,1,42003054,40982.0,40982.0,40982.0,40982.0,1,MYMM5
2025-05-01 06:53:00+00:00,33,1,42003054,40983.0,40983.0,40972.0,40974.0,11,MYMM5
2025-05-01 06:54:00+00:00,33,1,42003054,40977.0,40979.0,40974.0,40978.0,28,MYMM5
2025-05-01 06:55:00+00:00,33,1,42003054,40974.0,40978.0,40974.0,40978.0,6,MYMM5
2025-05-01 06:56:00+00:00,33,1,42003054,40983.0,40987.0,40980.0,40980.0,17,MYMM5
2025-05-01 06:57:00+00:00,33,1,42003054,40980.0,40987.0,40977.0,40977.0,15,MYMM5
2025-05-01 06:58:00+00:00,33,1,42003054,40982.0,40982.0,40980.0,40980.0,5,MYMM5
2025-05-01 06:59:00+00:00,33,1,42003054,40980.0,40982.0,40958.0,40961.0,111,MYMM5
2025-05-01 07:00:00+00:00,33,1,42003054,40964.0,40964.0,40950.0,40959.0,78,MYMM5
2025-05-01 07:01:00+00:00,33,1,42003054,40958.0,40958.0,40934.0,40934.0,71,MYMM5
2025-05-01 07:02:00+00:00,33,1,42003054,40937.0,40944.0,40937.0,40943.0,38,MYMM5
2025-05-01 07:03:00+00:00,33,1,42003054,40942.0,40943.0,40935.0,40937.0,22,MYMM5
2025-05-01 07:04:00+00:00,33,1,42003054,40941.0,40948.0,40938.0,40941.0,39,MYMM5
2025-05-01 07:05:00+00:00,33,1,42003054,40939.0,40954.0,40937.0,40954.0,34,MYMM5
2025-05-01 07:06:00+00:00,33,1,42003054,40956.0,40965.0,40953.0,40961.0,24,MYMM5
2025-05-01 07:07:00+00:00,33,1,42003054,40960.0,40961.0,40955.0,40961.0,16,MYMM5
2025-05-01 07:08:00+00:00,33,1,42003054,40964.0,40971.0,40964.0,40971.0,18,MYMM5
2025-05-01 07:09:00+00:00,33,1,42003054,40968.0,40968.0,40956.0,40966.0,41,MYMM5
2025-05-01 07:10:00+00:00,33,1,42003054,40962.0,40969.0,40960.0,40969.0,32,MYMM5
2025-05-01 07:11:00+00:00,33,1,42003054,40969.0,40969.0,40962.0,40962.0,8,MYMM5
2025-05-01 07:12:00+00:00,33,1,42003054,40962.0,40962.0,40957.0,40957.0,7,MYMM5
2025-05-01 07:13:00+00:00,33,1,42003054,40959.0,40968.0,40958.0,40966.0,14,MYMM5
2025-05-01 07:14:00+00:00,33,1,42003054,40968.0,40971.0,40962.0,40965.0,33,MYMM5
2025-05-01 07:15:00+00:00,33,1,42003054,40966.0,40966.0,40962.0,40965.0,6,MYMM5
2025-05-01 07:16:00+00:00,33,1,42003054,40971.0,40971.0,40958.0,40967.0,72,MYMM5
2025-05-01 07:17:00+00:00,33,1,42003054,40963.0,40968.0,40958.0,40960.0,48,MYMM5
2025-05-01 07:18:00+00:00,33,1,42003054,40959.0,40959.0,40950.0,40953.0,34,MYMM5
2025-05-01 07:19:00+00:00,33,1,42003054,40953.0,40953.0,40945.0,40950.0,38,MYMM5
2025-05-01 07:20:00+00:00,33,1,42003054,40950.0,40959.0,40950.0,40958.0,24,MYMM5
2025-05-01 07:21:00+00:00,33,1,42003054,40962.0,40966.0,40959.0,40965.0,14,MYMM5
2025-05-01 07:22:00+00:00,33,1,42003054,40965.0,40965.0,40953.0,40953.0,13,MYMM5
2025-05-01 07:23:00+00:00,33,1,42003054,40951.0,40955.0,40948.0,40953.0,17,MYMM5
2025-05-01 07:24:00+00:00,33,1,42003054,40955.0,40974.0,40955.0,40973.0,30,MYMM5
2025-05-01 07:25:00+00:00,33,1,42003054,40970.0,40978.0,40969.0,40975.0,24,MYMM5
2025-05-01 07:26:00+00:00,33,1,42003054,40973.0,40977.0,40973.0,40977.0,11,MYMM5
2025-05-01 07:27:00+00:00,33,1,42003054,40977.0,40988.0,40977.0,40988.0,25,MYMM5
2025-05-01 07:28:00+00:00,33,1,42003054,40990.0,40991.0,40984.0,40986.0,25,MYMM5
2025-05-01 07:29:00+00:00,33,1,42003054,40990.0,40995.0,40988.0,40988.0,42,MYMM5
2025-05-01 07:30:00+00:00,33,1,42003054,40988.0,40988.0,40983.0,40985.0,11,MYMM5
2025-05-01 07:31:00+00:00,33,1,42003054,40986.0,40986.0,40976.0,40978.0,35,MYMM5
2025-05-01 07:32:00+00:00,33,1,42003054,40980.0,40983.0,40977.0,40983.0,18,MYMM5
2025-05-01 07:33:00+00:00,33,1,42003054,40988.0,40988.0,40983.0,40986.0,6,MYMM5
2025-05-01 07:34:00+00:00,33,1,42003054,40986.0,40986.0,40979.0,40979.0,9,MYMM5
2025-05-01 07:35:00+00:00,33,1,42003054,40981.0,40985.0,40978.0,40985.0,15,MYMM5
2025-05-01 07:36:00+00:00,33,1,42003054,40986.0,40997.0,40986.0,40997.0,27,MYMM5
2025-05-01 07:37:00+00:00,33,1,42003054,40992.0,40993.0,40986.0,40987.0,14,MYMM5
2025-05-01 07:38:00+00:00,33,1,42003054,40986.0,40994.0,40986.0,40994.0,9,MYMM5
2025-05-01 07:39:00+00:00,33,1,42003054,40991.0,40996.0,40990.0,40996.0,7,MYMM5
2025-05-01 07:40:00+00:00,33,1,42003054,40995.0,40995.0,40991.0,40994.0,5,MYMM5
2025-05-01 07:41:00+00:00,33,1,42003054,40990.0,40997.0,40988.0,40996.0,18,MYMM5
2025-05-01 07:42:00+00:00,33,1,42003054,40997.0,41000.0,40992.0,40992.0,22,MYMM5
2025-05-01 07:43:00+00:00,33,1,42003054,40996.0,41000.0,40992.0,40992.0,25,MYMM5
2025-05-01 07:44:00+00:00,33,1,42003054,40993.0,40997.0,40992.0,40992.0,9,MYMM5
2025-05-01 07:45:00+00:00,33,1,42003054,40993.0,40995.0,40990.0,40995.0,8,MYMM5
2025-05-01 07:46:00+00:00,33,1,42003054,40992.0,40993.0,40990.0,40990.0,6,MYMM5
2025-05-01 07:47:00+00:00,33,1,42003054,40990.0,40990.0,40990.0,40990.0,1,MYMM5
2025-05-01 07:48:00+00:00,33,1,42003054,40988.0,40994.0,40984.0,40984.0,22,MYMM5
2025-05-01 07:49:00+00:00,33,1,42003054,40986.0,40986.0,40985.0,40985.0,6,MYMM5
2025-05-01 07:50:00+00:00,33,1,42003054,40981.0,40981.0,40971.0,40979.0,29,MYMM5
2025-05-01 07:51:00+00:00,33,1,42003054,40977.0,40984.0,40977.0,40982.0,15,MYMM5
2025-05-01 07:52:00+00:00,33,1,42003054,40979.0,40981.0,40979.0,40981.0,10,MYMM5
2025-05-01 07:53:00+00:00,33,1,42003054,40982.0,40983.0,40980.0,40981.0,18,MYMM5
2025-05-01 07:54:00+00:00,33,1,42003054,40978.0,40981.0,40977.0,40977.0,6,MYMM5
2025-05-01 07:55:00+00:00,33,1,42003054,40977.0,40978.0,40977.0,40978.0,8,MYMM5
2025-05-01 07:56:00+00:00,33,1,42003054,40976.0,40976.0,40975.0,40975.0,8,MYMM5
2025-05-01 07:57:00+00:00,33,1,42003054,40974.0,40979.0,40974.0,40979.0,6,MYMM5
2025-05-01 07:58:00+00:00,33,1,42003054,40978.0,40980.0,40976.0,40976.0,5,MYMM5
2025-05-01 07:59:00+00:00,33,1,42003054,40973.0,40973.0,40968.0,40968.0,9,MYMM5
2025-05-01 08:00:00+00:00,33,1,42003054,40966.0,40970.0,40950.0,40961.0,113,MYMM5
2025-05-01 08:01:00+00:00,33,1,42003054,40959.0,40961.0,40950.0,40960.0,21,MYMM5
2025-05-01 08:02:00+00:00,33,1,42003054,40961.0,40971.0,40960.0,40969.0,41,MYMM5
2025-05-01 08:03:00+00:00,33,1,42003054,40965.0,40967.0,40941.0,40941.0,62,MYMM5
2025-05-01 08:04:00+00:00,33,1,42003054,40940.0,40944.0,40935.0,40938.0,47,MYMM5
2025-05-01 08:05:00+00:00,33,1,42003054,40940.0,40943.0,40927.0,40938.0,120,MYMM5
2025-05-01 08:06:00+00:00,33,1,42003054,40938.0,40938.0,40930.0,40931.0,27,MYMM5
2025-05-01 08:07:00+00:00,33,1,42003054,40931.0,40939.0,40931.0,40938.0,11,MYMM5
2025-05-01 08:08:00+00:00,33,1,42003054,40940.0,40943.0,40939.0,40939.0,13,MYMM5
2025-05-01 08:09:00+00:00,33,1,42003054,40940.0,40945.0,40939.0,40942.0,36,MYMM5
2025-05-01 08:10:00+00:00,33,1,42003054,40944.0,40950.0,40944.0,40948.0,58,MYMM5
2025-05-01 08:11:00+00:00,33,1,42003054,40945.0,40952.0,40945.0,40951.0,30,MYMM5
2025-05-01 08:12:00+00:00,33,1,42003054,40953.0,40954.0,40941.0,40941.0,21,MYMM5
2025-05-01 08:13:00+00:00,33,1,42003054,40944.0,40958.0,40940.0,40955.0,114,MYMM5
2025-05-01 08:14:00+00:00,33,1,42003054,40956.0,40957.0,40951.0,40955.0,20,MYMM5
2025-05-01 08:15:00+00:00,33,1,42003054,40954.0,40964.0,40954.0,40964.0,13,MYMM5
2025-05-01 08:16:00+00:00,33,1,42003054,40964.0,40970.0,40964.0,40967.0,28,MYMM5
2025-05-01 08:17:00+00:00,33,1,42003054,40965.0,40972.0,40961.0,40972.0,17,MYMM5
2025-05-01 08:18:00+00:00,33,1,42003054,40971.0,40976.0,40970.0,40970.0,15,MYMM5
2025-05-01 08:19:00+00:00,33,1,42003054,40966.0,40975.0,40966.0,40974.0,50,MYMM5
2025-05-01 08:20:00+00:00,33,1,42003054,40972.0,40978.0,40971.0,40974.0,15,MYMM5
2025-05-01 08:21:00+00:00,33,1,42003054,40973.0,40979.0,40973.0,40977.0,15,MYMM5
2025-05-01 08:22:00+00:00,33,1,42003054,40975.0,40979.0,40975.0,40977.0,17,MYMM5
