ts_event,open,high,low,close,volume
2025-05-02 10:30:00-04:00,41369.0,41369.0,41334.0,41334.0,369
2025-05-05 09:24:00-04:00,41174.0,41174.0,41163.0,41165.0,85
2025-05-05 09:26:00-04:00,41166.0,41172.0,41163.0,41165.0,148
2025-05-05 09:28:00-04:00,41167.0,41206.0,41164.0,41190.0,432
2025-05-05 09:30:00-04:00,41189.0,41214.0,41148.0,41197.0,1854
2025-05-05 09:32:00-04:00,41197.0,41259.0,41184.0,41237.0,1571
2025-05-05 09:34:00-04:00,41236.0,41267.0,41231.0,41255.0,1041
2025-05-05 09:36:00-04:00,41255.0,41256.0,41225.0,41241.0,757
2025-05-05 09:38:00-04:00,41242.0,41260.0,41223.0,41238.0,575
2025-05-05 09:40:00-04:00,41238.0,41250.0,41207.0,41225.0,726
2025-05-05 09:42:00-04:00,41222.0,41260.0,41213.0,41257.0,627
2025-05-05 09:44:00-04:00,41256.0,41278.0,41210.0,41212.0,792
2025-05-05 09:46:00-04:00,41214.0,41226.0,41202.0,41210.0,746
2025-05-05 09:48:00-04:00,41206.0,41249.0,41206.0,41240.0,584
2025-05-05 09:50:00-04:00,41244.0,41246.0,41196.0,41203.0,681
2025-05-05 09:52:00-04:00,41203.0,41207.0,41174.0,41200.0,1024
2025-05-05 09:54:00-04:00,41200.0,41248.0,41190.0,41243.0,827
2025-05-05 09:56:00-04:00,41241.0,41285.0,41241.0,41281.0,934
2025-05-05 09:58:00-04:00,41281.0,41289.0,41268.0,41278.0,551
2025-05-05 10:00:00-04:00,41281.0,41366.0,41273.0,41356.0,2157
2025-05-05 10:02:00-04:00,41354.0,41363.0,41324.0,41335.0,819
2025-05-05 10:04:00-04:00,41333.0,41337.0,41287.0,41314.0,1047
2025-05-05 10:06:00-04:00,41314.0,41327.0,41266.0,41323.0,948
2025-05-05 10:08:00-04:00,41322.0,41357.0,41322.0,41336.0,1046
2025-05-05 10:10:00-04:00,41333.0,41360.0,41310.0,41360.0,804
2025-05-05 10:12:00-04:00,41359.0,41382.0,41330.0,41330.0,1045
2025-05-05 10:14:00-04:00,41329.0,41352.0,41315.0,41344.0,557
2025-05-05 10:16:00-04:00,41344.0,41366.0,41336.0,41355.0,498
2025-05-05 10:18:00-04:00,41362.0,41370.0,41352.0,41355.0,463
2025-05-05 10:20:00-04:00,41358.0,41366.0,41335.0,41359.0,565
2025-05-05 10:22:00-04:00,41361.0,41361.0,41322.0,41333.0,402
2025-05-05 10:24:00-04:00,41337.0,41358.0,41331.0,41352.0,330
2025-05-05 10:26:00-04:00,41354.0,41371.0,41344.0,41352.0,437
2025-05-05 10:28:00-04:00,41351.0,41377.0,41337.0,41372.0,355
2025-05-05 10:30:00-04:00,41372.0,41377.0,41352.0,41356.0,223
2025-05-06 09:24:00-04:00,40968.0,40972.0,40957.0,40969.0,260
2025-05-06 09:26:00-04:00,40969.0,40971.0,40949.0,40959.0,286
2025-05-06 09:28:00-04:00,40956.0,40959.0,40905.0,40945.0,792
2025-05-06 09:30:00-04:00,40943.0,41031.0,40917.0,41021.0,2369
2025-05-06 09:32:00-04:00,41021.0,41045.0,41000.0,41044.0,1715
2025-05-06 09:34:00-04:00,41045.0,41068.0,41033.0,41047.0,1260
2025-05-06 09:36:00-04:00,41052.0,41054.0,41002.0,41011.0,1072
2025-05-06 09:38:00-04:00,41014.0,41049.0,41003.0,41030.0,857
2025-05-06 09:40:00-04:00,41028.0,41038.0,41010.0,41020.0,621
2025-05-06 09:42:00-04:00,41022.0,41032.0,40984.0,40992.0,963
2025-05-06 09:44:00-04:00,40991.0,41027.0,40988.0,41015.0,908
2025-05-06 09:46:00-04:00,41016.0,41019.0,40958.0,40962.0,1619
2025-05-06 09:48:00-04:00,40964.0,40965.0,40905.0,40907.0,1372
2025-05-06 09:50:00-04:00,40906.0,40906.0,40845.0,40866.0,1758
2025-05-06 09:52:00-04:00,40864.0,40870.0,40846.0,40870.0,670
2025-05-06 09:54:00-04:00,40869.0,40890.0,40863.0,40887.0,742
2025-05-06 09:56:00-04:00,40886.0,40927.0,40885.0,40902.0,957
2025-05-06 09:58:00-04:00,40905.0,40940.0,40905.0,40927.0,639
2025-05-06 10:00:00-04:00,40929.0,40973.0,40910.0,40963.0,1167
2025-05-06 10:02:00-04:00,40960.0,40983.0,40953.0,40965.0,727
2025-05-06 10:04:00-04:00,40965.0,40995.0,40954.0,40981.0,613
2025-05-06 10:06:00-04:00,40980.0,40989.0,40950.0,40955.0,577
2025-05-06 10:08:00-04:00,40957.0,41010.0,40956.0,41010.0,852
2025-05-06 10:10:00-04:00,41009.0,41040.0,41000.0,41040.0,694
2025-05-06 10:12:00-04:00,41038.0,41071.0,41036.0,41060.0,814
2025-05-06 10:14:00-04:00,41060.0,41077.0,41044.0,41066.0,918
2025-05-06 10:16:00-04:00,41069.0,41108.0,41069.0,41095.0,1011
2025-05-06 10:18:00-04:00,41096.0,41114.0,41089.0,41112.0,738
2025-05-06 10:20:00-04:00,41113.0,41154.0,41113.0,41122.0,1245
2025-05-06 10:22:00-04:00,41124.0,41164.0,41121.0,41148.0,959
2025-05-06 10:24:00-04:00,41149.0,41156.0,41121.0,41122.0,787
2025-05-06 10:26:00-04:00,41123.0,41135.0,41122.0,41132.0,481
2025-05-06 10:28:00-04:00,41132.0,41148.0,41126.0,41147.0,475
2025-05-06 10:30:00-04:00,41146.0,41161.0,41138.0,41141.0,321
2025-05-07 09:24:00-04:00,41070.0,41076.0,41057.0,41060.0,52
2025-05-07 09:26:00-04:00,41058.0,41072.0,41058.0,41071.0,71
2025-05-07 09:28:00-04:00,41070.0,41081.0,41055.0,41072.0,460
2025-05-07 09:30:00-04:00,41077.0,41141.0,41042.0,41138.0,1858
2025-05-07 09:32:00-04:00,41136.0,41146.0,41051.0,41087.0,1465
2025-05-07 09:34:00-04:00,41085.0,41114.0,41047.0,41072.0,1123
2025-05-07 09:36:00-04:00,41072.0,41106.0,41058.0,41070.0,833
2025-05-07 09:38:00-04:00,41072.0,41106.0,41061.0,41094.0,641
2025-05-07 09:40:00-04:00,41095.0,41140.0,41095.0,41134.0,833
2025-05-07 09:42:00-04:00,41132.0,41145.0,41123.0,41139.0,350
2025-05-07 09:44:00-04:00,41140.0,41175.0,41140.0,41151.0,891
2025-05-07 09:46:00-04:00,41150.0,41162.0,41142.0,41152.0,402
2025-05-07 09:48:00-04:00,41152.0,41165.0,41062.0,41077.0,2061
2025-05-07 09:50:00-04:00,41078.0,41111.0,41068.0,41081.0,693
2025-05-07 09:52:00-04:00,41083.0,41134.0,41077.0,41111.0,674
2025-05-07 09:54:00-04:00,41111.0,41143.0,41086.0,41136.0,753
2025-05-07 09:56:00-04:00,41137.0,41171.0,41127.0,41162.0,764
2025-05-07 09:58:00-04:00,41161.0,41173.0,41144.0,41161.0,602
2025-05-07 10:00:00-04:00,41164.0,41167.0,41137.0,41156.0,546
2025-05-07 10:02:00-04:00,41154.0,41166.0,41146.0,41162.0,380
2025-05-07 10:04:00-04:00,41163.0,41171.0,41138.0,41147.0,431
2025-05-07 10:06:00-04:00,41149.0,41172.0,41144.0,41156.0,440
2025-05-07 10:08:00-04:00,41158.0,41162.0,41146.0,41151.0,205
2025-05-07 10:10:00-04:00,41150.0,41161.0,41136.0,41139.0,322
2025-05-07 10:12:00-04:00,41136.0,41143.0,41106.0,41128.0,761
2025-05-07 10:14:00-04:00,41129.0,41135.0,41115.0,41125.0,236
2025-05-07 10:16:00-04:00,41122.0,41143.0,41097.0,41142.0,547
2025-05-07 10:18:00-04:00,41143.0,41150.0,41131.0,41145.0,313
2025-05-07 10:20:00-04:00,41144.0,41150.0,41129.0,41138.0,230
2025-05-07 10:22:00-04:00,41142.0,41153.0,41104.0,41150.0,527
2025-05-07 10:24:00-04:00,41149.0,41152.0,41115.0,41129.0,265
2025-05-07 10:26:00-04:00,41130.0,41145.0,41125.0,41145.0,134
2025-05-07 10:28:00-04:00,41146.0,41168.0,41146.0,41154.0,422
2025-05-07 10:30:00-04:00,41154.0,41163.0,41153.0,41162.0,88
2025-05-08 09:24:00-04:00,41425.0,41430.0,41418.0,41421.0,64
2025-05-08 09:26:00-04:00,41422.0,41425.0,41402.0,41404.0,353
2025-05-08 09:28:00-04:00,41407.0,41413.0,41388.0,41388.0,383
2025-05-08 09:30:00-04:00,41389.0,41473.0,41389.0,41423.0,2291
2025-05-08 09:32:00-04:00,41422.0,41442.0,41402.0,41425.0,1142
2025-05-08 09:34:00-04:00,41426.0,41461.0,41420.0,41453.0,926
2025-05-08 09:36:00-04:00,41449.0,41462.0,41400.0,41427.0,936
2025-05-08 09:38:00-04:00,41425.0,41426.0,41382.0,41392.0,878
2025-05-08 09:40:00-04:00,41392.0,41446.0,41392.0,41425.0,938
2025-05-08 09:42:00-04:00,41429.0,41436.0,41414.0,41424.0,368
2025-05-08 09:44:00-04:00,41426.0,41428.0,41399.0,41408.0,408
2025-05-08 09:46:00-04:00,41407.0,41421.0,41377.0,41386.0,654
2025-05-08 09:48:00-04:00,41385.0,41392.0,41336.0,41353.0,1320
2025-05-08 09:50:00-04:00,41354.0,41379.0,41344.0,41365.0,794
2025-05-08 09:52:00-04:00,41365.0,41365.0,41332.0,41347.0,606
2025-05-08 09:54:00-04:00,41345.0,41368.0,41339.0,41361.0,463
2025-05-08 09:56:00-04:00,41363.0,41404.0,41363.0,41399.0,794
2025-05-08 09:58:00-04:00,41400.0,41400.0,41369.0,41382.0,524
2025-05-08 10:00:00-04:00,41383.0,41426.0,41369.0,41425.0,1263
2025-05-08 10:02:00-04:00,41425.0,41436.0,41416.0,41421.0,534
2025-05-08 10:04:00-04:00,41422.0,41427.0,41391.0,41400.0,572
2025-05-08 10:06:00-04:00,41399.0,41400.0,41376.0,41379.0,552
2025-05-08 10:08:00-04:00,41381.0,41381.0,41323.0,41339.0,1476
2025-05-08 10:10:00-04:00,41337.0,41339.0,41285.0,41289.0,964
2025-05-08 10:12:00-04:00,41288.0,41298.0,41254.0,41279.0,1238
2025-05-08 10:14:00-04:00,41279.0,41307.0,41273.0,41302.0,821
2025-05-08 10:16:00-04:00,41303.0,41335.0,41295.0,41331.0,707
2025-05-08 10:18:00-04:00,41331.0,41341.0,41302.0,41336.0,639
2025-05-08 10:20:00-04:00,41339.0,41381.0,41330.0,41377.0,643
2025-05-08 10:22:00-04:00,41378.0,41414.0,41352.0,41368.0,1479
2025-05-08 10:24:00-04:00,41367.0,41409.0,41357.0,41398.0,552
2025-05-08 10:26:00-04:00,41399.0,41426.0,41398.0,41422.0,534
2025-05-08 10:28:00-04:00,41423.0,41429.0,41409.0,41421.0,549
2025-05-08 10:30:00-04:00,41422.0,41440.0,41420.0,41436.0,419
2025-05-09 09:24:00-04:00,41571.0,41572.0,41559.0,41562.0,99
2025-05-09 09:26:00-04:00,41563.0,41563.0,41540.0,41551.0,253
2025-05-09 09:28:00-04:00,41554.0,41560.0,41509.0,41523.0,556
2025-05-09 09:30:00-04:00,41523.0,41568.0,41519.0,41560.0,1787
2025-05-09 09:32:00-04:00,41559.0,41573.0,41541.0,41562.0,880
2025-05-09 09:34:00-04:00,41562.0,41593.0,41559.0,41579.0,950
2025-05-09 09:36:00-04:00,41578.0,41589.0,41555.0,41586.0,725
2025-05-09 09:38:00-04:00,41590.0,41594.0,41536.0,41541.0,833
2025-05-09 09:40:00-04:00,41541.0,41550.0,41523.0,41538.0,709
2025-05-09 09:42:00-04:00,41536.0,41547.0,41513.0,41530.0,769
2025-05-09 09:44:00-04:00,41532.0,41532.0,41474.0,41500.0,1364
2025-05-09 09:46:00-04:00,41499.0,41526.0,41491.0,41511.0,654
2025-05-09 09:48:00-04:00,41511.0,41518.0,41488.0,41492.0,465
2025-05-09 09:50:00-04:00,41493.0,41507.0,41472.0,41500.0,648
2025-05-09 09:52:00-04:00,41497.0,41497.0,41460.0,41480.0,969
2025-05-09 09:54:00-04:00,41479.0,41538.0,41477.0,41525.0,940
2025-05-09 09:56:00-04:00,41526.0,41537.0,41507.0,41515.0,477
2025-05-09 09:58:00-04:00,41513.0,41552.0,41513.0,41542.0,759
2025-05-09 10:00:00-04:00,41542.0,41561.0,41533.0,41536.0,639
2025-05-09 10:02:00-04:00,41537.0,41556.0,41533.0,41544.0,385
2025-05-09 10:04:00-04:00,41545.0,41556.0,41510.0,41523.0,589
2025-05-09 10:06:00-04:00,41523.0,41557.0,41514.0,41546.0,463
2025-05-09 10:08:00-04:00,41545.0,41575.0,41536.0,41566.0,629
2025-05-09 10:10:00-04:00,41566.0,41571.0,41523.0,41528.0,507
2025-05-09 10:12:00-04:00,41530.0,41553.0,41498.0,41508.0,697
2025-05-09 10:14:00-04:00,41512.0,41529.0,41505.0,41506.0,369
2025-05-09 10:16:00-04:00,41504.0,41526.0,41502.0,41508.0,351
2025-05-09 10:18:00-04:00,41506.0,41506.0,41470.0,41472.0,672
2025-05-09 10:20:00-04:00,41470.0,41481.0,41442.0,41478.0,1023
2025-05-09 10:22:00-04:00,41476.0,41476.0,41442.0,41450.0,563
2025-05-09 10:24:00-04:00,41447.0,41456.0,41433.0,41439.0,694
2025-05-09 10:26:00-04:00,41437.0,41437.0,41367.0,41390.0,1423
2025-05-09 10:28:00-04:00,41385.0,41401.0,41358.0,41401.0,988
2025-05-09 10:30:00-04:00,41400.0,41409.0,41388.0,41401.0,461
2025-05-12 09:24:00-04:00,42382.0,42394.0,42377.0,42387.0,250
2025-05-12 09:26:00-04:00,42386.0,42411.0,42386.0,42410.0,349
2025-05-12 09:28:00-04:00,42410.0,42410.0,42353.0,42371.0,797
2025-05-12 09:30:00-04:00,42372.0,42442.0,42303.0,42309.0,3418
2025-05-12 09:32:00-04:00,42307.0,42331.0,42292.0,42312.0,2088
2025-05-12 09:34:00-04:00,42310.0,42336.0,42284.0,42319.0,1499
2025-05-12 09:36:00-04:00,42317.0,42378.0,42315.0,42366.0,1474
2025-05-12 09:38:00-04:00,42367.0,42388.0,42354.0,42386.0,1042
2025-05-12 09:40:00-04:00,42384.0,42413.0,42352.0,42402.0,1287
2025-05-12 09:42:00-04:00,42402.0,42415.0,42361.0,42373.0,1050
2025-05-12 09:44:00-04:00,42373.0,42397.0,42351.0,42353.0,865
2025-05-12 09:46:00-04:00,42358.0,42375.0,42316.0,42333.0,1030
2025-05-12 09:48:00-04:00,42333.0,42372.0,42331.0,42355.0,805
2025-05-12 09:50:00-04:00,42356.0,42370.0,42338.0,42356.0,698
2025-05-12 09:52:00-04:00,42358.0,42410.0,42355.0,42398.0,973
2025-05-12 09:54:00-04:00,42400.0,42435.0,42344.0,42354.0,1235
2025-05-12 09:56:00-04:00,42356.0,42369.0,42322.0,42349.0,806
2025-05-12 09:58:00-04:00,42348.0,42348.0,42306.0,42330.0,521
2025-05-12 10:00:00-04:00,42333.0,42373.0,42318.0,42367.0,883
2025-05-12 10:02:00-04:00,42369.0,42377.0,42323.0,42329.0,496
2025-05-12 10:04:00-04:00,42331.0,42366.0,42325.0,42355.0,459
2025-05-12 10:06:00-04:00,42356.0,42365.0,42328.0,42332.0,404
2025-05-12 10:08:00-04:00,42335.0,42346.0,42315.0,42324.0,354
2025-05-12 10:10:00-04:00,42323.0,42363.0,42315.0,42363.0,365
2025-05-12 10:12:00-04:00,42360.0,42386.0,42360.0,42373.0,474
2025-05-12 10:14:00-04:00,42375.0,42394.0,42366.0,42394.0,534
2025-05-12 10:16:00-04:00,42394.0,42401.0,42359.0,42375.0,799
2025-05-12 10:18:00-04:00,42373.0,42384.0,42356.0,42359.0,574
2025-05-12 10:20:00-04:00,42360.0,42367.0,42305.0,42312.0,1135
2025-05-12 10:22:00-04:00,42312.0,42354.0,42304.0,42351.0,773
2025-05-12 10:24:00-04:00,42353.0,42359.0,42309.0,42311.0,697
2025-05-12 10:26:00-04:00,42309.0,42313.0,42274.0,42289.0,1208
2025-05-12 10:28:00-04:00,42290.0,42290.0,42246.0,42267.0,1198
2025-05-12 10:30:00-04:00,42267.0,42268.0,42219.0,42226.0,772
2025-05-13 09:24:00-04:00,42327.0,42327.0,42313.0,42318.0,141
2025-05-13 09:26:00-04:00,42316.0,42318.0,42306.0,42316.0,229
2025-05-13 09:28:00-04:00,42316.0,42335.0,42298.0,42335.0,569
2025-05-13 09:30:00-04:00,42335.0,42356.0,42282.0,42285.0,2941
2025-05-13 09:32:00-04:00,42286.0,42328.0,42286.0,42294.0,1480
2025-05-13 09:34:00-04:00,42295.0,42347.0,42273.0,42346.0,1470
2025-05-13 09:36:00-04:00,42345.0,42359.0,42317.0,42349.0,1152
2025-05-13 09:38:00-04:00,42349.0,42360.0,42322.0,42357.0,794
2025-05-13 09:40:00-04:00,42357.0,42390.0,42348.0,42383.0,1250
2025-05-13 09:42:00-04:00,42382.0,42384.0,42322.0,42357.0,1024
2025-05-13 09:44:00-04:00,42358.0,42358.0,42329.0,42342.0,519
2025-05-13 09:46:00-04:00,42341.0,42342.0,42297.0,42305.0,719
2025-05-13 09:48:00-04:00,42304.0,42334.0,42298.0,42306.0,553
2025-05-13 09:50:00-04:00,42307.0,42338.0,42297.0,42337.0,550
2025-05-13 09:52:00-04:00,42337.0,42337.0,42302.0,42304.0,498
2025-05-13 09:54:00-04:00,42306.0,42317.0,42287.0,42312.0,649
2025-05-13 09:56:00-04:00,42315.0,42369.0,42315.0,42347.0,871
2025-05-13 09:58:00-04:00,42346.0,42365.0,42337.0,42351.0,418
2025-05-13 10:00:00-04:00,42353.0,42369.0,42335.0,42343.0,838
2025-05-13 10:02:00-04:00,42343.0,42350.0,42333.0,42349.0,461
2025-05-13 10:04:00-04:00,42349.0,42357.0,42322.0,42333.0,675
2025-05-13 10:06:00-04:00,42333.0,42337.0,42311.0,42318.0,448
2025-05-13 10:08:00-04:00,42317.0,42360.0,42314.0,42344.0,483
2025-05-13 10:10:00-04:00,42346.0,42362.0,42342.0,42359.0,532
2025-05-13 10:12:00-04:00,42358.0,42400.0,42358.0,42395.0,914
2025-05-13 10:14:00-04:00,42395.0,42434.0,42394.0,42401.0,1459
2025-05-13 10:16:00-04:00,42405.0,42471.0,42404.0,42460.0,1291
2025-05-13 10:18:00-04:00,42459.0,42460.0,42400.0,42400.0,1056
2025-05-13 10:20:00-04:00,42401.0,42414.0,42379.0,42394.0,859
2025-05-13 10:22:00-04:00,42394.0,42422.0,42394.0,42410.0,543
2025-05-13 10:24:00-04:00,42409.0,42427.0,42397.0,42424.0,487
2025-05-13 10:26:00-04:00,42428.0,42436.0,42404.0,42414.0,521
2025-05-13 10:28:00-04:00,42412.0,42414.0,42366.0,42369.0,657
2025-05-13 10:30:00-04:00,42370.0,42379.0,42353.0,42376.0,393
2025-05-14 09:24:00-04:00,42293.0,42300.0,42288.0,42288.0,141
2025-05-14 09:26:00-04:00,42288.0,42294.0,42282.0,42287.0,210
2025-05-14 09:28:00-04:00,42285.0,42295.0,42273.0,42275.0,398
2025-05-14 09:30:00-04:00,42276.0,42340.0,42264.0,42293.0,2315
2025-05-14 09:32:00-04:00,42293.0,42307.0,42267.0,42287.0,1131
2025-05-14 09:34:00-04:00,42287.0,42334.0,42279.0,42301.0,1096
2025-05-14 09:36:00-04:00,42300.0,42329.0,42294.0,42314.0,672
2025-05-14 09:38:00-04:00,42315.0,42323.0,42286.0,42286.0,631
2025-05-14 09:40:00-04:00,42288.0,42301.0,42277.0,42279.0,519
2025-05-14 09:42:00-04:00,42280.0,42304.0,42270.0,42288.0,613
2025-05-14 09:44:00-04:00,42285.0,42298.0,42241.0,42265.0,1096
2025-05-14 09:46:00-04:00,42267.0,42282.0,42235.0,42236.0,715
2025-05-14 09:48:00-04:00,42235.0,42237.0,42202.0,42223.0,1062
2025-05-14 09:50:00-04:00,42222.0,42240.0,42193.0,42239.0,905
2025-05-14 09:52:00-04:00,42238.0,42255.0,42224.0,42232.0,766
