ts_event,open,high,low,close,volume
2025-05-15 09:20:00-04:00,41913.0,41951.0,41900.0,41914.0,1177
2025-05-15 09:30:00-04:00,41912.0,41999.0,41910.0,41954.0,7317
2025-05-15 09:40:00-04:00,41953.0,42029.0,41940.0,41959.0,5113
2025-05-15 09:50:00-04:00,41956.0,41985.0,41917.0,41979.0,3145
2025-05-15 10:00:00-04:00,41985.0,42057.0,41980.0,42007.0,4029
2025-05-15 10:10:00-04:00,42011.0,42034.0,41974.0,42033.0,3008
2025-05-15 10:20:00-04:00,42035.0,42064.0,41992.0,42008.0,2675
2025-05-15 10:30:00-04:00,42010.0,42010.0,41990.0,41998.0,222
2025-05-16 09:20:00-04:00,42474.0,42483.0,42388.0,42450.0,2760
2025-05-16 09:30:00-04:00,42450.0,42458.0,42332.0,42375.0,7246
2025-05-16 09:40:00-04:00,42377.0,42384.0,42325.0,42371.0,3269
2025-05-16 09:50:00-04:00,42374.0,42461.0,42370.0,42459.0,3104
2025-05-16 10:00:00-04:00,42455.0,42465.0,42376.0,42432.0,4437
2025-05-16 10:10:00-04:00,42432.0,42462.0,42394.0,42455.0,2100
2025-05-16 10:20:00-04:00,42453.0,42492.0,42440.0,42455.0,2248
2025-05-16 10:30:00-04:00,42454.0,42456.0,42424.0,42436.0,417
2025-05-19 09:20:00-04:00,42434.0,42444.0,42417.0,42441.0,1030
2025-05-19 09:30:00-04:00,42444.0,42563.0,42441.0,42555.0,6511
2025-05-19 09:40:00-04:00,42554.0,42666.0,42551.0,42654.0,4706
2025-05-19 09:50:00-04:00,42652.0,42696.0,42626.0,42683.0,3184
2025-05-19 10:00:00-04:00,42681.0,42783.0,42661.0,42735.0,5349
2025-05-19 10:10:00-04:00,42735.0,42750.0,42704.0,42735.0,2000
2025-05-19 10:20:00-04:00,42737.0,42745.0,42646.0,42702.0,2649
2025-05-19 10:30:00-04:00,42702.0,42705.0,42680.0,42683.0,233
2025-05-20 09:20:00-04:00,42866.0,42882.0,42801.0,42809.0,1086
2025-05-20 09:30:00-04:00,42807.0,42891.0,42786.0,42818.0,4920
2025-05-20 09:40:00-04:00,42817.0,42834.0,42730.0,42759.0,3260
2025-05-20 09:50:00-04:00,42761.0,42840.0,42747.0,42804.0,2534
2025-05-20 10:00:00-04:00,42804.0,42855.0,42787.0,42788.0,2148
2025-05-20 10:10:00-04:00,42788.0,42807.0,42769.0,42785.0,1804
2025-05-20 10:20:00-04:00,42785.0,42822.0,42757.0,42781.0,1393
2025-05-20 10:30:00-04:00,42782.0,42788.0,42774.0,42787.0,113
2025-05-21 09:20:00-04:00,42319.0,42392.0,42310.0,42370.0,1057
2025-05-21 09:30:00-04:00,42369.0,42462.0,42364.0,42427.0,5492
2025-05-21 09:40:00-04:00,42429.0,42434.0,42373.0,42421.0,2242
2025-05-21 09:50:00-04:00,42421.0,42478.0,42409.0,42417.0,2793
2025-05-21 10:00:00-04:00,42416.0,42524.0,42416.0,42474.0,5053
2025-05-21 10:10:00-04:00,42475.0,42478.0,42417.0,42425.0,1808
2025-05-21 10:20:00-04:00,42426.0,42471.0,42389.0,42389.0,2146
2025-05-21 10:30:00-04:00,42391.0,42417.0,42389.0,42410.0,179
2025-05-22 09:20:00-04:00,41838.0,41866.0,41834.0,41842.0,780
2025-05-22 09:30:00-04:00,41843.0,41917.0,41821.0,41889.0,5480
2025-05-22 09:40:00-04:00,41887.0,41950.0,41863.0,41874.0,3762
2025-05-22 09:50:00-04:00,41873.0,41971.0,41852.0,41954.0,3608
2025-05-22 10:00:00-04:00,41954.0,42016.0,41947.0,42004.0,4923
2025-05-22 10:10:00-04:00,42006.0,42006.0,41930.0,41955.0,2377
2025-05-22 10:20:00-04:00,41953.0,41954.0,41846.0,41854.0,3174
2025-05-22 10:30:00-04:00,41854.0,41884.0,41854.0,41877.0,237
2025-05-23 09:20:00-04:00,41375.0,41447.0,41369.0,41432.0,1297
2025-05-23 09:30:00-04:00,41429.0,41600.0,41413.0,41540.0,8484
2025-05-23 09:40:00-04:00,41540.0,41573.0,41509.0,41543.0,3595
2025-05-23 09:50:00-04:00,41544.0,41599.0,41520.0,41530.0,3660
2025-05-23 10:00:00-04:00,41555.0,41662.0,41544.0,41601.0,4507
2025-05-23 10:10:00-04:00,41598.0,41676.0,41574.0,41576.0,3019
2025-05-23 10:20:00-04:00,41575.0,41656.0,41553.0,41608.0,2275
2025-05-23 10:30:00-04:00,41610.0,41641.0,41604.0,41640.0,160
2025-05-26 09:20:00-04:00,42102.0,42102.0,42070.0,42093.0,190
2025-05-26 09:30:00-04:00,42091.0,42160.0,42089.0,42155.0,576
2025-05-26 09:40:00-04:00,42157.0,42169.0,42144.0,42145.0,247
2025-05-26 09:50:00-04:00,42145.0,42151.0,42108.0,42113.0,247
2025-05-26 10:00:00-04:00,42114.0,42119.0,42082.0,42091.0,374
2025-05-26 10:10:00-04:00,42094.0,42100.0,42086.0,42093.0,164
2025-05-26 10:20:00-04:00,42091.0,42106.0,42074.0,42095.0,184
2025-05-26 10:30:00-04:00,42092.0,42097.0,42072.0,42075.0,68
2025-05-27 09:20:00-04:00,42167.0,42181.0,42096.0,42105.0,1532
2025-05-27 09:30:00-04:00,42104.0,42111.0,41947.0,42019.0,6680
2025-05-27 09:40:00-04:00,42019.0,42068.0,42016.0,42039.0,2465
2025-05-27 09:50:00-04:00,42035.0,42082.0,41999.0,42036.0,1953
2025-05-27 10:00:00-04:00,42043.0,42092.0,42036.0,42062.0,2216
2025-05-27 10:10:00-04:00,42064.0,42119.0,42048.0,42115.0,1710
2025-05-27 10:20:00-04:00,42114.0,42170.0,42112.0,42145.0,1989
2025-05-27 10:30:00-04:00,42145.0,42162.0,42145.0,42158.0,107
2025-05-28 09:20:00-04:00,42378.0,42411.0,42374.0,42404.0,610
2025-05-28 09:30:00-04:00,42403.0,42508.0,42402.0,42507.0,4761
2025-05-28 09:40:00-04:00,42506.0,42514.0,42450.0,42455.0,2583
2025-05-28 09:50:00-04:00,42453.0,42457.0,42390.0,42417.0,2589
2025-05-28 10:00:00-04:00,42418.0,42436.0,42377.0,42379.0,1957
2025-05-28 10:10:00-04:00,42376.0,42398.0,42344.0,42375.0,1935
2025-05-28 10:20:00-04:00,42375.0,42402.0,42354.0,42372.0,1572
2025-05-28 10:30:00-04:00,42373.0,42375.0,42355.0,42358.0,123
2025-05-29 09:20:00-04:00,42308.0,42320.0,42267.0,42271.0,1300
2025-05-29 09:30:00-04:00,42273.0,42285.0,42173.0,42229.0,6135
2025-05-29 09:40:00-04:00,42227.0,42245.0,42180.0,42193.0,2443
2025-05-29 09:50:00-04:00,42188.0,42297.0,42169.0,42245.0,3128
2025-05-29 10:00:00-04:00,42240.0,42270.0,42113.0,42128.0,3572
2025-05-29 10:10:00-04:00,42132.0,42216.0,42128.0,42144.0,2697
2025-05-29 10:20:00-04:00,42141.0,42236.0,42129.0,42217.0,2023
2025-05-29 10:30:00-04:00,42217.0,42230.0,42204.0,42228.0,191
2025-05-30 09:20:00-04:00,42166.0,42227.0,42153.0,42222.0,942
2025-05-30 09:30:00-04:00,42222.0,42229.0,42116.0,42166.0,4383
2025-05-30 09:40:00-04:00,42166.0,42259.0,42160.0,42188.0,2723
2025-05-30 09:50:00-04:00,42189.0,42240.0,42152.0,42205.0,2443
2025-05-30 10:00:00-04:00,42204.0,42308.0,42203.0,42299.0,3844
2025-05-30 10:10:00-04:00,42298.0,42345.0,42276.0,42319.0,2683
2025-05-30 10:20:00-04:00,42320.0,42328.0,42284.0,42319.0,1477
2025-05-30 10:30:00-04:00,42318.0,42318.0,42298.0,42309.0,155
2025-06-02 09:20:00-04:00,42153.0,42185.0,42121.0,42132.0,879
2025-06-02 09:30:00-04:00,42131.0,42219.0,42130.0,42171.0,4966
2025-06-02 09:40:00-04:00,42170.0,42197.0,42114.0,42127.0,3206
2025-06-02 09:50:00-04:00,42124.0,42124.0,42001.0,42040.0,3924
2025-06-02 10:00:00-04:00,42014.0,42040.0,41904.0,42012.0,5974
2025-06-02 10:10:00-04:00,42010.0,42062.0,41972.0,42024.0,2660
2025-06-02 10:20:00-04:00,42021.0,42137.0,42010.0,42136.0,2711
2025-06-02 10:30:00-04:00,42135.0,42137.0,42109.0,42116.0,235
2025-06-03 09:20:00-04:00,42308.0,42313.0,42287.0,42303.0,781
2025-06-03 09:30:00-04:00,42303.0,42429.0,42300.0,42376.0,5944
2025-06-03 09:40:00-04:00,42378.0,42413.0,42358.0,42377.0,2126
2025-06-03 09:50:00-04:00,42377.0,42387.0,42280.0,42287.0,2063
2025-06-03 10:00:00-04:00,42289.0,42354.0,42237.0,42299.0,3442
2025-06-03 10:10:00-04:00,42299.0,42345.0,42284.0,42336.0,2330
2025-06-03 10:20:00-04:00,42337.0,42397.0,42325.0,42397.0,1981
2025-06-03 10:30:00-04:00,42395.0,42396.0,42384.0,42390.0,267
2025-06-04 09:20:00-04:00,42612.0,42630.0,42592.0,42629.0,650
2025-06-04 09:30:00-04:00,42631.0,42708.0,42616.0,42668.0,4779
2025-06-04 09:40:00-04:00,42667.0,42675.0,42627.0,42671.0,2062
2025-06-04 09:50:00-04:00,42672.0,42679.0,42612.0,42639.0,1888
2025-06-04 10:00:00-04:00,42559.0,42646.0,42545.0,42594.0,3568
2025-06-04 10:10:00-04:00,42600.0,42643.0,42576.0,42618.0,2449
2025-06-04 10:20:00-04:00,42620.0,42668.0,42602.0,42646.0,1773
2025-06-04 10:30:00-04:00,42645.0,42653.0,42643.0,42645.0,152
2025-06-05 09:20:00-04:00,42548.0,42590.0,42543.0,42584.0,432
2025-06-05 09:30:00-04:00,42582.0,42591.0,42401.0,42438.0,6389
2025-06-05 09:40:00-04:00,42438.0,42463.0,42351.0,42408.0,4712
2025-06-05 09:50:00-04:00,42408.0,42427.0,42296.0,42317.0,4204
2025-06-05 10:00:00-04:00,42319.0,42394.0,42314.0,42336.0,3641
2025-06-05 10:10:00-04:00,42334.0,42384.0,42333.0,42346.0,1716
2025-06-05 10:20:00-04:00,42348.0,42456.0,42347.0,42452.0,3416
2025-06-05 10:30:00-04:00,42452.0,42468.0,42449.0,42453.0,395
2025-06-06 09:20:00-04:00,42746.0,42761.0,42743.0,42750.0,794
2025-06-06 09:30:00-04:00,42748.0,42896.0,42722.0,42891.0,6347
2025-06-06 09:40:00-04:00,42892.0,42978.0,42889.0,42926.0,3980
2025-06-06 09:50:00-04:00,42926.0,42934.0,42880.0,42931.0,2613
2025-06-06 10:00:00-04:00,42929.0,42937.0,42894.0,42920.0,2133
2025-06-06 10:10:00-04:00,42923.0,42936.0,42857.0,42878.0,2493
2025-06-06 10:20:00-04:00,42878.0,42924.0,42854.0,42873.0,1900
2025-06-06 10:30:00-04:00,42870.0,42874.0,42852.0,42861.0,274
2025-06-09 09:20:00-04:00,42844.0,42850.0,42812.0,42817.0,436
2025-06-09 09:30:00-04:00,42817.0,42833.0,42688.0,42743.0,5306
2025-06-09 09:40:00-04:00,42741.0,42766.0,42709.0,42736.0,1925
2025-06-09 09:50:00-04:00,42736.0,42736.0,42677.0,42681.0,1629
2025-06-09 10:00:00-04:00,42683.0,42703.0,42653.0,42664.0,2080
2025-06-09 10:10:00-04:00,42664.0,42698.0,42654.0,42686.0,1679
2025-06-09 10:20:00-04:00,42685.0,42713.0,42684.0,42689.0,1198
2025-06-09 10:30:00-04:00,42690.0,42706.0,42682.0,42704.0,237
2025-06-10 09:20:00-04:00,42819.0,42820.0,42779.0,42781.0,1082
2025-06-10 09:30:00-04:00,42782.0,42844.0,42768.0,42790.0,4095
2025-06-10 09:40:00-04:00,42788.0,42817.0,42760.0,42779.0,1978
2025-06-10 09:50:00-04:00,42779.0,42814.0,42760.0,42788.0,1535
2025-06-10 10:00:00-04:00,42791.0,42818.0,42768.0,42778.0,1449
2025-06-10 10:10:00-04:00,42780.0,42803.0,42779.0,42802.0,774
2025-06-10 10:20:00-04:00,42800.0,42826.0,42775.0,42821.0,1097
2025-06-10 10:30:00-04:00,42821.0,42824.0,42807.0,42809.0,124
2025-06-11 09:20:00-04:00,42928.0,42952.0,42919.0,42936.0,817
2025-06-11 09:30:00-04:00,42936.0,42943.0,42835.0,42868.0,4918
2025-06-11 09:40:00-04:00,42865.0,42930.0,42852.0,42919.0,3236
2025-06-11 09:50:00-04:00,42919.0,42991.0,42911.0,42971.0,2435
2025-06-11 10:00:00-04:00,42971.0,42988.0,42922.0,42971.0,2395
2025-06-11 10:10:00-04:00,42971.0,43019.0,42948.0,43018.0,1898
2025-06-11 10:20:00-04:00,43020.0,43053.0,43007.0,43041.0,2101
2025-06-11 10:30:00-04:00,43042.0,43047.0,43037.0,43040.0,170
2025-06-12 09:20:00-04:00,42761.0,42780.0,42754.0,42759.0,722
2025-06-12 09:30:00-04:00,42759.0,42779.0,42638.0,42690.0,5603
2025-06-12 09:40:00-04:00,42690.0,42732.0,42672.0,42715.0,2445
2025-06-12 09:50:00-04:00,42714.0,42766.0,42699.0,42745.0,2375
2025-06-12 10:00:00-04:00,42747.0,42807.0,42724.0,42789.0,2826
2025-06-12 10:10:00-04:00,42792.0,42866.0,42774.0,42856.0,2445
2025-06-12 10:20:00-04:00,42854.0,42900.0,42851.0,42883.0,1974
2025-06-12 10:30:00-04:00,42883.0,42890.0,42880.0,42887.0,190
2025-06-13 09:20:00-04:00,42476.0,42556.0,42474.0,42540.0,848
2025-06-13 09:30:00-04:00,42539.0,42599.0,42445.0,42522.0,7129
2025-06-13 09:40:00-04:00,42521.0,42523.0,42388.0,42402.0,3308
2025-06-13 09:50:00-04:00,42401.0,42449.0,42354.0,42360.0,3782
2025-06-13 10:00:00-04:00,42360.0,42441.0,42346.0,42374.0,3781
2025-06-13 10:10:00-04:00,42373.0,42388.0,42306.0,42349.0,2764
2025-06-13 10:20:00-04:00,42349.0,42372.0,42272.0,42277.0,3209
2025-06-13 10:30:00-04:00,42277.0,42294.0,42267.0,42273.0,349
2025-06-16 09:20:00-04:00,42438.0,42456.0,42431.0,42434.0,230
2025-06-16 09:30:00-04:00,42435.0,42523.0,42414.0,42485.0,1527
2025-06-16 09:40:00-04:00,42489.0,42619.0,42479.0,42589.0,1520
2025-06-16 09:50:00-04:00,42592.0,42668.0,42556.0,42644.0,1549
2025-06-16 10:00:00-04:00,42642.0,42688.0,42641.0,42654.0,766
2025-06-16 10:10:00-04:00,42655.0,42734.0,42642.0,42723.0,955
2025-06-16 10:20:00-04:00,42720.0,42748.0,42693.0,42697.0,675
2025-06-16 10:30:00-04:00,42702.0,42707.0,42699.0,42700.0,21
2025-06-17 09:20:00-04:00,42328.0,42369.0,42327.0,42366.0,157
2025-06-17 09:30:00-04:00,42364.0,42437.0,42338.0,42393.0,1298
2025-06-17 09:40:00-04:00,42401.0,42441.0,42357.0,42420.0,654
2025-06-17 09:50:00-04:00,42401.0,42439.0,42376.0,42429.0,615
2025-06-17 10:00:00-04:00,42432.0,42468.0,42414.0,42465.0,544
2025-06-17 10:10:00-04:00,42467.0,42499.0,42453.0,42478.0,567
2025-06-17 10:20:00-04:00,42480.0,42517.0,42480.0,42499.0,339
2025-06-17 10:30:00-04:00,42495.0,42513.0,42494.0,42507.0,27
2025-06-18 09:20:00-04:00,42261.0,42288.0,42254.0,42264.0,135
2025-06-18 09:30:00-04:00,42270.0,42303.0,42194.0,42288.0,740
2025-06-18 09:40:00-04:00,42293.0,42308.0,42230.0,42292.0,286
2025-06-18 09:50:00-04:00,42293.0,42351.0,42288.0,42334.0,346
2025-06-18 10:00:00-04:00,42334.0,42375.0,42307.0,42352.0,322
2025-06-18 10:10:00-04:00,42351.0,42445.0,42333.0,42426.0,420
2025-06-18 10:20:00-04:00,42436.0,42503.0,42436.0,42479.0,408
2025-06-18 10:30:00-04:00,42478.0,42483.0,42474.0,42480.0,59
2025-06-19 09:20:00-04:00,41945.0,41947.0,41942.0,41942.0,22
2025-06-19 09:30:00-04:00,41940.0,41945.0,41870.0,41884.0,89
2025-06-19 09:40:00-04:00,41877.0,41877.0,41770.0,41784.0,259
2025-06-19 09:50:00-04:00,41784.0,41826.0,41783.0,41822.0,72
2025-06-19 10:00:00-04:00,41829.0,41858.0,41807.0,41839.0,77
2025-06-19 10:10:00-04:00,41850.0,41865.0,41850.0,41850.0,46
2025-06-19 10:20:00-04:00,41850.0,41864.0,41840.0,41861.0,12
2025-06-19 10:30:00-04:00,41852.0,41852.0,41842.0,41842.0,5
2025-06-20 09:20:00-04:00,42352.0,42377.0,42251.0,42310.0,42
